timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class,class_raw
27427.77961,5101,26,0,314,1,0,1,0,0,0,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002271,replay,Replay
27427.7829,5102,26,0,314,0,1,0,1,0,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003296,replay,Replay
27427.78608,5103,26,0,314,1,0,1,0,0,0,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003172,replay,Replay
27427.78842,5104,26,0,314,0,1,0,1,0,0,2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002347,replay,Replay
27427.79062,5105,26,0,314,1,0,1,0,0,0,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002202,replay,Replay
27427.79398,5106,26,0,314,0,1,0,1,0,0,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003355,replay,Replay
27427.79642,5107,26,0,314,1,0,1,0,0,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002437,replay,Replay
27427.79948,5108,26,0,314,0,1,0,1,0,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003065,replay,Replay
27427.80169,5109,26,0,314,1,0,1,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002213,replay,Replay
27427.80503,5110,26,0,314,0,1,0,1,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003333,replay,Replay
27427.8072,5111,26,0,314,1,0,1,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002174,replay,Replay
27427.81085,5112,26,0,314,0,1,0,1,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003652,replay,Replay
27427.81624,5113,26,0,314,0,1,0,1,0,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005391,replay,Replay
27427.8184,5114,26,0,314,1,0,1,0,0,0,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002151,replay,Replay
27427.82179,5115,26,0,314,0,1,0,1,0,0,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003398,replay,Replay
27427.82381,5116,26,0,314,1,0,1,0,0,0,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002012,replay,Replay
27427.82896,5117,26,0,314,0,1,0,1,0,0,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005157,replay,Replay
27427.83418,5118,26,0,314,0,1,0,1,0,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005216,replay,Replay
27427.83751,5119,26,0,314,1,0,1,0,0,0,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003335,replay,Replay
27427.83817,5120,26,0,314,0,1,0,1,0,0,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000654,replay,Replay
27427.852,5121,26,0,314,1,0,1,0,0,0,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.013829,replay,Replay
27427.85264,5122,26,0,314,0,1,0,1,0,0,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000647,replay,Replay
27427.85327,5123,26,0,314,1,0,1,0,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000623,replay,Replay
27427.85387,5124,26,0,314,0,1,0,1,0,0,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000608,replay,Replay
27427.85449,5125,26,0,314,1,0,1,0,0,0,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000619,replay,Replay
27427.85514,5126,26,0,314,0,1,0,1,0,0,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000644,replay,Replay
27427.85722,5127,26,0,314,1,0,1,0,0,0,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002084,replay,Replay
27428.19584,5133,86,2,44,1,0,1,0,0,0,52,2048,20,52,41400,64,128,6,2,5,64812,53,3085908379,0,32,2,64240,1,0,0,0,0,0,2,8,0.338614,replay,Replay
27428.19597,5135,86,2,44,1,0,1,0,0,0,53,2048,20,52,41401,64,128,6,2,5,55724,53,95198110,0,32,2,64240,1,0,0,0,0,0,2,8,0.000136,replay,Replay
27428.21162,5137,235,3,44,0,1,0,1,0,0,848,2048,20,201,1073,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,37,173,2,8,0.015644,replay,Replay
27428.24414,5139,86,2,44,1,0,1,0,0,0,54,2048,20,52,64041,64,128,6,2,4,59232,53,889608172,0,32,2,64240,1,0,0,0,0,0,2,8,0.03252,replay,Replay
27428.24488,5141,86,2,44,1,0,1,0,0,0,55,2048,20,52,64042,64,128,6,2,4,58578,53,328372973,0,32,2,64240,1,0,0,0,0,0,2,8,0.000749,replay,Replay
27428.25687,5143,86,2,44,1,0,1,0,0,0,56,2048,20,52,64043,64,128,6,2,4,55609,53,318113403,0,32,2,64240,1,0,0,0,0,0,2,8,0.011986,replay,Replay
27428.30221,5145,86,2,44,1,0,1,0,0,0,57,2048,20,52,41402,64,128,6,2,5,65231,53,3796889850,0,32,2,64240,1,0,0,0,0,0,2,8,0.04534,replay,Replay
27428.31277,5147,235,3,44,0,1,0,1,0,0,849,2048,20,201,1074,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,36,173,2,8,0.010561,replay,Replay
27428.34911,5149,86,2,44,1,0,1,0,0,0,58,2048,20,52,64044,64,128,6,2,4,60600,53,1684575015,0,32,2,64240,1,0,0,0,0,0,2,8,0.036339,replay,Replay
27428.34913,5151,86,2,44,1,0,1,0,0,0,59,2048,20,52,41403,64,128,6,2,5,51849,53,1464701832,0,32,2,64240,1,0,0,0,0,0,2,8,2.30E-05,replay,Replay
27428.3947,5153,86,2,44,1,0,1,0,0,0,60,2048,20,52,41404,64,128,6,2,5,49535,53,631119166,0,32,2,64240,1,0,0,0,0,0,2,8,0.045571,replay,Replay
27428.40961,5155,86,2,44,1,0,1,0,0,0,61,2048,20,52,41405,64,128,6,2,5,64501,53,1261530809,0,32,2,64240,1,0,0,0,0,0,2,8,0.014905,replay,Replay
27428.41474,5157,234,3,44,0,1,0,1,0,0,850,2048,20,200,1075,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,35,172,2,8,0.005129,replay,Replay
27428.44058,5159,86,2,44,1,0,1,0,0,0,62,2048,20,52,64045,64,128,6,2,4,59354,53,4221819952,0,32,2,64240,1,0,0,0,0,0,2,8,0.025846,replay,Replay
27428.48624,5167,86,2,44,1,0,1,0,0,0,65,2048,20,52,64046,64,128,6,2,4,54011,53,3543556394,0,32,2,64240,1,0,0,0,0,0,2,8,0.045654,replay,Replay
27428.50248,5169,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.016239,replay,Replay
27428.5167,5171,86,2,44,1,0,1,0,0,0,66,2048,20,52,41406,64,128,6,2,5,55614,53,2573552469,0,32,2,64240,1,0,0,0,0,0,2,8,0.014218,replay,Replay
27428.51672,5173,235,3,44,0,1,0,1,0,0,851,2048,20,201,1076,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,34,173,2,8,2.90E-05,replay,Replay
27428.53179,5175,86,2,44,1,0,1,0,0,0,67,2048,20,52,64047,64,128,6,2,4,53756,53,2692095392,0,32,2,64240,1,0,0,0,0,0,2,8,0.015066,replay,Replay
27428.5628,5177,86,2,44,1,0,1,0,0,0,68,2048,20,52,41407,64,128,6,2,5,61085,53,4036005257,0,32,2,64240,1,0,0,0,0,0,2,8,0.031006,replay,Replay
27428.59297,5179,86,2,44,1,0,1,0,0,0,69,2048,20,52,41408,64,128,6,2,5,58649,53,905952927,0,32,2,64240,1,0,0,0,0,0,2,8,0.030175,replay,Replay
27428.60475,5181,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.011776,replay,Replay
27428.61873,5183,236,3,44,0,1,0,1,0,0,852,2048,20,202,1077,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,33,174,2,8,0.013986,replay,Replay
27430.44432,5191,26,0,314,1,0,1,0,0,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.825591,replay,Replay
27430.44841,5192,26,0,314,0,1,0,1,0,0,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004086,replay,Replay
27430.44987,5193,26,0,314,1,0,1,0,0,0,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001464,replay,Replay
27430.45325,5194,26,0,314,0,1,0,1,0,0,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003374,replay,Replay
27430.45649,5195,26,0,314,1,0,1,0,0,0,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003242,replay,Replay
27430.45893,5196,26,0,314,0,1,0,1,0,0,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002444,replay,Replay
27430.46115,5197,26,0,314,1,0,1,0,0,0,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002212,replay,Replay
27430.46452,5198,26,0,314,0,1,0,1,0,0,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003376,replay,Replay
27430.46671,5199,26,0,314,1,0,1,0,0,0,3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002183,replay,Replay
27430.47004,5200,26,0,314,0,1,0,1,0,0,3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003339,replay,Replay
27430.47225,5201,26,0,314,1,0,1,0,0,0,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002203,replay,Replay
27430.47745,5202,26,0,314,0,1,0,1,0,0,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005198,replay,Replay
27430.47809,5203,26,0,314,1,0,1,0,0,0,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000642,replay,Replay
27430.48117,5204,26,0,314,0,1,0,1,0,0,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00308,replay,Replay
27430.48341,5205,26,0,314,1,0,1,0,0,0,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002238,replay,Replay
27430.48679,5206,26,0,314,0,1,0,1,0,0,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00338,replay,Replay
27430.48906,5207,26,0,314,1,0,1,0,0,0,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002274,replay,Replay
27430.49246,5208,26,0,314,0,1,0,1,0,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003403,replay,Replay
27430.50138,5209,26,0,314,1,0,1,0,0,0,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.008921,replay,Replay
27430.51437,5210,26,0,314,0,1,0,1,0,0,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.01299,replay,Replay
27430.51494,5211,26,0,314,1,0,1,0,0,0,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000564,replay,Replay
27430.51559,5212,26,0,314,0,1,0,1,0,0,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000652,replay,Replay
27430.51627,5213,26,0,314,1,0,1,0,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000681,replay,Replay
27430.51681,5214,26,0,314,0,1,0,1,0,0,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00054,replay,Replay
27430.51744,5215,26,0,314,1,0,1,0,0,0,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00063,replay,Replay
27430.51807,5216,26,0,314,0,1,0,1,0,0,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000634,replay,Replay
27430.51868,5217,26,0,314,1,0,1,0,0,0,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000607,replay,Replay
27430.5208,5218,26,0,314,0,1,0,1,0,0,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002119,replay,Replay
27430.52245,5219,26,0,314,1,0,1,0,0,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001645,replay,Replay
27430.52582,5220,26,0,314,0,1,0,1,0,0,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003373,replay,Replay
27430.52796,5221,26,0,314,1,0,1,0,0,0,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002145,replay,Replay
27430.53127,5222,26,0,314,0,1,0,1,0,0,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003307,replay,Replay
27430.53375,5223,26,0,314,1,0,1,0,0,0,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002476,replay,Replay
27430.53684,5224,26,0,314,0,1,0,1,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003095,replay,Replay
27430.53905,5225,26,0,314,1,0,1,0,0,0,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002209,replay,Replay
27430.54242,5226,26,0,314,0,1,0,1,0,0,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003366,replay,Replay
27430.5446,5227,26,0,314,1,0,1,0,0,0,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002182,replay,Replay
27430.54792,5228,26,0,314,0,1,0,1,0,0,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003318,replay,Replay
27430.5508,5229,26,0,314,1,0,1,0,0,0,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002885,replay,Replay
27430.55336,5230,26,0,314,0,1,0,1,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002558,replay,Replay
27430.55567,5231,26,0,314,1,0,1,0,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002307,replay,Replay
27430.78086,5233,26,0,314,1,0,1,0,0,0,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.225191,replay,Replay
27430.78456,5234,26,0,314,0,1,0,1,0,0,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003702,replay,Replay
27430.79498,5235,26,0,314,0,1,0,1,0,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.01042,replay,Replay
27430.82342,5236,26,0,314,1,0,1,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.028437,replay,Replay
27430.85228,5237,26,0,314,1,0,1,0,0,0,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.028867,replay,Replay
27430.86138,5238,26,0,314,0,1,0,1,0,0,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.009096,replay,Replay
27430.86572,5239,26,0,314,1,0,1,0,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004345,replay,Replay
27430.86723,5240,26,0,314,0,1,0,1,0,0,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001509,replay,Replay
27430.87878,5241,26,0,314,0,1,0,1,0,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.011549,replay,Replay
27430.88723,5242,26,0,314,1,0,1,0,0,0,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.008447,replay,Replay
27430.893,5243,26,0,314,1,0,1,0,0,0,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005766,replay,Replay
27430.89629,5244,26,0,314,0,1,0,1,0,0,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003297,replay,Replay
27430.89853,5245,26,0,314,1,0,1,0,0,0,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002239,replay,Replay
27430.9087,5246,26,0,314,1,0,1,0,0,0,3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.010167,replay,Replay
27430.93305,5247,26,0,314,1,0,1,0,0,0,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.024352,replay,Replay
27431.28342,5249,26,0,314,1,0,1,0,0,0,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.350365,replay,Replay
27431.28707,5250,26,0,314,0,1,0,1,0,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003658,replay,Replay
27431.28924,5251,26,0,314,1,0,1,0,0,0,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002171,replay,Replay
27431.29267,5252,26,0,314,0,1,0,1,0,0,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003428,replay,Replay
27431.29665,5253,26,0,314,1,0,1,0,0,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003979,replay,Replay
27431.29816,5254,26,0,314,0,1,0,1,0,0,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001509,replay,Replay
27431.30042,5255,26,0,314,1,0,1,0,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00226,replay,Replay
27431.30369,5256,26,0,314,0,1,0,1,0,0,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003273,replay,Replay
27431.30605,5257,26,0,314,1,0,1,0,0,0,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00236,replay,Replay
27431.31003,5258,26,0,314,0,1,0,1,0,0,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003974,replay,Replay
27431.31146,5259,26,0,314,1,0,1,0,0,0,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001434,replay,Replay
27431.31932,5260,26,0,314,0,1,0,1,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007861,replay,Replay
27431.31997,5261,26,0,314,1,0,1,0,0,0,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000649,replay,Replay
27431.33357,5262,26,0,314,0,1,0,1,0,0,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.013598,replay,Replay
27431.33416,5263,26,0,314,1,0,1,0,0,0,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00059,replay,Replay
27431.33474,5264,26,0,314,0,1,0,1,0,0,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000584,replay,Replay
27431.33535,5265,26,0,314,1,0,1,0,0,0,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000611,replay,Replay
27431.33594,5266,26,0,314,0,1,0,1,0,0,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000587,replay,Replay
27431.33656,5267,26,0,314,1,0,1,0,0,0,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000614,replay,Replay
27431.33797,5268,26,0,314,0,1,0,1,0,0,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00141,replay,Replay
27431.34031,5269,26,0,314,1,0,1,0,0,0,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002345,replay,Replay
27431.34359,5270,26,0,314,0,1,0,1,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00328,replay,Replay
27431.34581,5271,26,0,314,1,0,1,0,0,0,3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002218,replay,Replay
27431.35112,5272,26,0,314,0,1,0,1,0,0,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005308,replay,Replay
27431.35286,5273,26,0,314,1,0,1,0,0,0,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001744,replay,Replay
27431.35478,5274,26,0,314,0,1,0,1,0,0,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001921,replay,Replay
27431.35694,5275,26,0,314,1,0,1,0,0,0,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002163,replay,Replay
27431.36019,5276,26,0,314,0,1,0,1,0,0,3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003247,replay,Replay
27431.36247,5277,26,0,314,1,0,1,0,0,0,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002282,replay,Replay
27431.36581,5278,26,0,314,0,1,0,1,0,0,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003333,replay,Replay
27431.36803,5279,26,0,314,1,0,1,0,0,0,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00222,replay,Replay
27431.37242,5280,26,0,314,0,1,0,1,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004396,replay,Replay
27431.3746,5281,26,0,314,1,0,1,0,0,0,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002177,replay,Replay
27431.37799,5282,26,0,314,0,1,0,1,0,0,3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003392,replay,Replay
27431.38016,5283,26,0,314,1,0,1,0,0,0,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002164,replay,Replay
27431.38356,5284,26,0,314,0,1,0,1,0,0,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003403,replay,Replay
27431.38574,5285,26,0,314,1,0,1,0,0,0,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002185,replay,Replay
27431.38909,5286,26,0,314,0,1,0,1,0,0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003347,replay,Replay
27431.39136,5287,26,0,314,1,0,1,0,0,0,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002271,replay,Replay
27431.39492,5288,26,0,314,0,1,0,1,0,0,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003563,replay,Replay
27431.3993,5289,26,0,314,1,0,1,0,0,0,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004377,replay,Replay
27431.40356,5290,26,0,314,1,0,1,0,0,0,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004259,replay,Replay
27431.40714,5291,26,0,314,0,1,0,1,0,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003578,replay,Replay
27431.40912,5292,26,0,314,1,0,1,0,0,0,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001983,replay,Replay
27431.41257,5293,26,0,314,0,1,0,1,0,0,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003446,replay,Replay
