timestamp_p,mid,x,y,z,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,class,class_raw
1684000781,-1,-100,-100,-100,-1,1,-176,0,0,0,59,62,160,140,100,295.01,41,-3,-4,-1013,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,-176,0,0,0,59,62,159,140,100,294.99,41,-6,-6,-1009,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,-178,0,0,0,59,62,160,140,100,294.93,41,-20,21,-1009,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,176,0,0,0,59,62,161,140,100,295.05,42,11,-5,-1030,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,170,0,0,0,59,62,160,140,100,294.96,42,0,-12,-997,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,164,0,0,0,59,62,161,140,100,294.98,42,5,-17,-987,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,158,0,0,0,59,62,161,140,100,294.96,42,2,-17,-979,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,152,0,0,0,59,62,160,140,100,295.06,42,-5,-10,-984,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,146,0,0,0,59,62,161,140,100,295.04,42,-9,-8,-1007,evil_twin,evil_twin
1684000781,-1,-100,-100,-100,-1,0,140,0,0,0,59,62,161,140,100,294.98,42,8,-8,-1010,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,-1,0,140,0,0,0,59,62,161,140,100,294.98,42,8,-8,-1010,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,-1,0,134,0,0,0,59,62,161,140,100,294.97,42,2,-4,-1007,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,0,128,0,0,0,59,62,161,140,100,294.97,42,25,-15,-996,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,122,0,0,0,60,62,161,140,100,294.97,42,8,-6,-1007,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,117,0,0,0,60,62,161,140,100,294.95,43,16,-18,-1004,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,111,0,0,0,60,62,160,140,100,295.07,43,28,-15,-987,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,107,0,0,0,60,62,160,140,100,295.03,43,21,-17,-992,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,104,0,0,0,60,62,161,140,100,295.04,43,16,-8,-989,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,101,0,0,0,60,62,160,140,100,294.97,43,5,-14,-986,evil_twin,evil_twin
1684000782,-1,-100,-100,-100,0,1,99,0,0,0,60,62,160,140,100,294.99,43,4,-15,-999,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,1,99,0,0,0,60,62,160,140,100,294.99,43,4,-15,-999,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,1,98,0,0,0,60,62,160,140,100,294.94,43,2,-10,-1004,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,1,97,0,0,0,60,62,161,140,100,294.93,43,16,-21,-1005,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,1,96,0,0,0,60,62,160,140,100,294.98,43,24,-15,-1007,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,1,95,0,0,0,59,62,159,140,100,294.95,43,7,-16,-982,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,2,95,0,0,0,59,62,160,140,100,295.02,44,11,-28,-982,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,2,95,0,0,0,59,62,160,140,100,294.99,44,6,-20,-1009,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,1,95,0,0,0,59,62,160,140,100,295,44,18,-24,-997,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,-1,1,95,0,0,0,59,62,160,140,100,295,44,1,-18,-1005,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,-1,1,95,0,0,0,59,62,160,140,100,295.04,44,2,-18,-986,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,2,95,0,0,0,59,62,159,140,100,295.02,44,9,-28,-1003,evil_twin,evil_twin
1684000783,-1,-100,-100,-100,0,5,95,0,0,0,59,62,161,140,100,295.03,44,8,-15,-999,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,5,95,0,0,0,59,62,161,140,100,295.03,44,8,-15,-999,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,7,95,1,0,0,59,62,160,140,100,295,44,14,-33,-1014,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,6,95,2,0,0,59,62,161,140,100,295.01,44,4,-20,-999,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,4,95,2,0,0,60,63,160,140,100,294.9,44,4,-28,-999,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,2,95,3,0,0,60,63,160,140,100,294.95,45,-14,-36,-1015,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,1,95,3,0,0,60,63,160,140,100,295.02,45,-10,-32,-985,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,0,95,2,0,0,60,63,159,140,100,295.04,45,-14,-36,-996,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,1,95,2,0,0,60,63,159,140,100,295.01,45,-14,-33,-1009,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,1,95,2,0,0,60,63,160,140,100,295,45,-29,-26,-1018,evil_twin,evil_twin
1684000784,-1,-100,-100,-100,0,1,95,2,0,0,60,63,160,140,100,295,45,-12,-21,-997,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,0,1,95,2,0,0,60,63,160,140,100,295,45,-12,-21,-997,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-1,1,95,2,0,0,60,63,159,140,100,295.04,45,-29,-8,-1009,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-2,0,95,2,0,0,60,63,160,140,100,294.98,45,-4,-22,-990,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-3,0,95,2,0,0,60,63,160,140,100,295.01,45,-22,-14,-1005,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-4,0,95,2,0,0,61,63,160,140,100,294.95,45,-19,-9,-1002,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-3,0,95,2,0,0,61,63,160,140,100,294.9,46,-33,-12,-1000,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-3,0,95,2,0,0,61,63,160,140,100,294.97,46,-19,-15,-992,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-3,0,95,1,-1,0,61,63,159,140,100,294.96,46,-24,-13,-987,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-3,-1,95,1,-1,0,61,63,159,140,100,294.85,46,-35,-10,-1028,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,-2,-3,95,1,-1,0,61,63,159,140,100,294.92,46,-21,-21,-1000,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,0,-1,95,0,-1,0,61,63,159,140,100,294.95,46,-53,-7,-1024,evil_twin,evil_twin
1684000785,-1,-100,-100,-100,2,0,95,0,0,0,61,63,159,140,100,294.98,46,-8,-13,-985,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,2,0,95,0,0,0,61,63,159,140,100,294.98,46,-8,-13,-985,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,0,0,95,0,0,0,61,63,159,140,100,294.96,46,5,-10,-998,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,0,0,95,0,0,0,61,63,158,140,100,294.99,46,-6,-2,-984,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,0,-5,95,0,0,0,60,64,160,140,100,294.9,46,-9,-20,-1013,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,-1,-6,95,-1,0,0,60,64,159,140,100,294.92,47,-1,-11,-1005,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,-1,-4,95,-2,0,0,60,64,159,140,100,294.94,47,-3,3,-1006,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,-1,-2,95,-3,0,0,60,64,159,140,100,294.91,47,6,0,-990,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,-1,0,95,-3,0,0,60,64,158,140,100,294.93,47,0,5,-999,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,-1,1,95,-3,0,0,60,64,158,140,100,295,47,1,5,-995,evil_twin,evil_twin
1684000786,-1,-100,-100,-100,-1,1,95,-2,0,0,60,64,158,140,100,294.99,47,-10,3,-1001,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-1,1,95,-2,0,0,60,64,158,140,100,294.99,47,-10,3,-1001,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-1,0,95,-2,0,0,60,64,158,140,100,294.97,47,-8,1,-988,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-1,0,95,-2,0,0,60,64,158,140,100,295,47,-22,10,-1011,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-2,0,95,-2,0,0,60,64,158,140,100,294.91,47,3,6,-998,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-2,0,95,-2,0,0,60,63,158,140,100,294.95,47,6,1,-982,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-2,0,95,-2,0,0,60,63,158,140,100,294.97,48,4,3,-994,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-2,0,95,-2,0,0,60,63,158,140,100,294.99,48,-2,1,-993,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-2,0,95,-2,-1,0,60,63,159,140,100,295.02,48,-13,3,-1021,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-2,0,95,-2,-1,0,60,63,159,140,100,295,48,0,1,-1002,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-1,0,95,-1,-1,0,60,63,160,140,100,294.99,48,0,-1,-977,evil_twin,evil_twin
1684000787,-1,-100,-100,-100,-1,0,95,-1,-1,0,60,63,159,140,100,294.98,48,2,0,-1006,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-1,0,95,-1,-1,0,60,63,159,140,100,294.98,48,2,0,-1006,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-1,0,95,-1,-1,0,60,63,159,140,100,294.99,48,-9,17,-963,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,2,4,95,-1,-1,0,60,63,160,140,100,295.02,48,-10,9,-1015,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,2,2,95,0,0,0,60,63,159,140,100,295.04,48,10,-14,-998,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,0,1,95,0,0,0,61,63,160,140,100,295.07,48,11,-5,-993,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,0,0,95,0,0,0,61,63,159,140,100,295.05,49,-12,-4,-1025,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-3,0,95,0,0,0,61,63,160,140,100,294.96,49,13,-5,-975,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-7,0,95,0,0,0,61,63,160,140,100,294.96,49,-5,-6,-1025,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-6,0,95,0,-2,0,61,63,161,140,100,294.92,49,-22,-2,-1011,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-4,0,95,0,-2,0,61,63,160,140,100,294.97,49,-16,-6,-996,evil_twin,evil_twin
1684000788,-1,-100,-100,-100,-2,0,95,0,-3,0,61,63,159,140,100,294.92,49,-22,3,-1003,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-2,0,95,0,-3,0,61,63,159,140,100,294.92,49,-22,3,-1003,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,0,0,95,0,-3,0,61,63,160,140,100,294.98,49,-22,-5,-1003,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,0,0,95,0,-2,0,61,63,160,140,100,295,49,-17,-3,-1001,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,0,0,95,0,-2,0,61,63,160,140,100,294.92,49,-25,4,-1015,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,0,95,0,-2,0,61,62,159,140,100,294.98,49,-6,-3,-990,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,0,95,0,-2,0,61,62,159,140,100,295,50,-25,7,-1009,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,0,95,0,-2,0,61,62,159,140,100,294.9,50,-23,5,-1004,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,0,95,0,-2,0,61,62,159,140,100,294.95,50,-16,14,-1011,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,-1,95,0,-2,0,61,62,159,140,100,294.92,50,-24,13,-1007,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,-2,95,0,-2,0,61,62,158,140,100,294.96,50,-23,-7,-986,evil_twin,evil_twin
1684000789,-1,-100,-100,-100,-1,-2,95,0,-2,0,61,62,158,140,100,294.95,50,-15,-1,-984,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-2,95,0,-2,0,61,62,158,140,100,294.95,50,-15,-1,-984,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-2,95,0,-1,0,61,62,159,140,100,295.02,50,-17,8,-1004,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-2,95,0,-1,0,61,62,158,140,100,294.95,50,-18,18,-1001,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-1,95,0,-1,0,61,62,158,140,100,294.93,50,-4,3,-1001,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-1,95,0,-1,0,60,63,158,140,100,294.98,50,-18,13,-1000,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-1,95,0,-1,0,60,63,157,140,100,295,51,-22,4,-987,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-1,95,0,-1,0,60,63,158,140,100,294.91,51,-28,14,-1011,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-1,95,0,-1,0,60,63,158,140,100,294.9,51,-12,10,-998,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,-1,95,0,-1,0,60,63,159,140,100,294.92,51,-14,11,-991,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-1,0,95,-1,-1,0,60,63,159,140,100,295.01,51,-5,21,-969,evil_twin,evil_twin
1684000790,-1,-100,-100,-100,-2,2,95,0,-1,0,60,63,158,140,100,294.97,51,-3,2,-960,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,-2,2,95,0,-1,0,60,63,158,140,100,294.97,51,-3,2,-960,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,2,1,95,0,-1,0,60,63,158,140,100,294.93,51,-32,0,-1008,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,2,0,95,0,0,0,60,63,159,140,100,294.93,51,-4,-2,-1006,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,0,0,95,0,0,0,60,63,158,140,100,294.97,51,-7,2,-1001,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,0,0,95,0,0,0,60,62,158,140,100,295.07,51,-5,1,-1000,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,0,0,95,0,0,0,60,62,158,140,100,294.97,52,8,0,-989,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,4,0,95,0,0,0,60,62,160,140,100,295.03,52,-7,-2,-1020,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,5,0,95,0,1,0,60,62,159,140,100,294.96,52,6,-10,-1000,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,4,0,95,0,2,0,60,62,160,140,100,294.94,52,11,-15,-997,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,2,-1,95,0,3,0,60,62,159,140,100,295.05,52,5,-16,-1001,evil_twin,evil_twin
1684000791,-1,-100,-100,-100,0,0,95,0,3,0,60,62,159,140,100,295.05,52,22,-18,-976,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,0,0,95,0,3,0,60,62,159,140,100,295.05,52,22,-18,-976,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,-1,0,95,0,3,0,60,62,158,140,100,294.99,52,31,-8,-1006,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,-1,0,95,0,3,0,60,62,159,140,100,295.01,52,26,-7,-994,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,0,0,95,0,2,0,60,62,158,140,100,294.98,52,13,-20,-983,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,0,-1,95,0,2,0,60,63,158,140,100,294.96,53,25,-14,-1004,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,0,-1,95,0,2,0,60,63,157,140,100,294.95,53,15,-17,-992,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,0,-1,95,-1,2,0,60,63,156,140,100,295,53,28,-13,-991,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,-1,-1,95,-1,2,0,60,63,157,140,100,295.01,53,24,-13,-1006,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,-4,3,95,-1,1,0,60,63,155,140,100,294.98,53,11,-1,-993,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,-3,1,95,0,0,0,60,63,155,140,100,294.87,53,21,-6,-994,evil_twin,evil_twin
1684000792,-1,-100,-100,-100,-2,1,95,0,0,0,60,63,154,140,100,294.98,53,17,-11,-1007,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,-2,1,95,0,0,0,60,63,154,140,100,294.98,53,17,-11,-1007,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,-1,0,95,0,0,0,60,63,154,140,100,294.94,53,-3,-9,-1017,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,90,0,0,0,60,63,154,140,100,294.97,53,-15,6,-1022,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,84,0,0,0,60,63,153,140,100,295.01,53,6,-2,-1012,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,78,0,0,0,60,63,154,140,100,295,54,5,-9,-997,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,71,0,0,0,60,63,153,140,100,294.98,54,10,-7,-990,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,65,0,0,0,60,63,155,140,100,294.93,54,-4,-10,-986,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,59,0,0,0,60,63,154,140,100,295,54,5,-17,-974,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,53,0,0,0,60,63,154,140,100,295,54,-3,-3,-1011,evil_twin,evil_twin
1684000793,-1,-100,-100,-100,0,0,47,0,0,0,60,63,154,140,100,294.95,54,3,-11,-993,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,47,0,0,0,60,63,154,140,100,294.95,54,3,-11,-993,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,41,0,0,0,60,63,155,140,100,294.97,54,7,-12,-1013,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,35,0,0,0,60,63,154,140,100,294.97,54,21,-12,-1020,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,29,0,0,0,60,63,155,140,100,294.98,54,7,-12,-1013,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,23,0,0,0,60,63,155,140,100,294.9,54,15,-7,-994,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,19,0,0,0,60,63,155,140,100,294.9,55,-6,-5,-1007,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,0,15,0,0,0,60,63,155,140,100,294.94,55,5,-9,-973,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,-1,1,13,0,0,0,60,63,156,140,100,294.92,55,26,-8,-1002,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,1,11,0,0,0,60,63,155,140,100,294.95,55,8,-12,-995,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,1,9,0,0,0,60,63,156,140,100,294.88,55,15,-5,-993,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,1,8,0,0,0,60,63,156,140,100,294.96,55,-5,-15,-998,evil_twin,evil_twin
1684000794,-1,-100,-100,-100,0,1,7,0,0,0,60,63,157,140,100,294.98,55,6,6,-1019,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,1,7,0,0,0,60,63,157,140,100,294.98,55,6,6,-1019,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,1,7,0,0,0,60,63,156,140,100,295,55,-6,-13,-1010,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,1,7,0,0,0,60,63,156,140,100,295.01,55,0,-8,-981,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,1,7,0,0,0,60,63,157,140,100,294.93,55,-5,-6,-1002,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,0,7,0,0,0,61,63,157,140,100,294.97,56,-1,-16,-990,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,1,7,0,0,0,61,63,158,140,100,294.89,56,-13,-13,-1016,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,6,7,0,0,0,61,63,158,140,100,295.04,56,0,-5,-1010,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,-1,6,7,0,-1,0,61,63,158,140,100,295.01,56,9,-18,-983,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,-1,4,7,0,-2,0,61,63,157,140,100,295.02,56,8,-24,-1011,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,3,7,0,-3,0,61,63,157,140,100,294.98,56,0,-17,-1014,evil_twin,evil_twin
1684000795,-1,-100,-100,-100,0,0,7,0,-3,0,61,63,158,140,100,294.99,56,16,-28,-999,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,0,0,7,0,-3,0,61,63,158,140,100,294.99,56,16,-28,-999,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,0,0,7,0,-3,0,61,63,157,140,100,294.96,56,8,-27,-1001,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,0,0,7,0,-2,0,61,63,157,140,100,294.98,56,7,-25,-1016,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,0,0,7,0,-2,0,61,63,158,140,100,294.98,56,5,-22,-994,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,0,1,7,0,-2,0,61,64,158,140,100,294.94,57,-7,-21,-1007,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,-1,1,7,0,-2,0,61,64,158,140,100,294.99,57,4,-30,-978,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,-1,0,7,0,-2,0,61,64,158,140,100,295.04,57,-16,-26,-1021,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,-1,0,6,0,-2,0,61,64,157,140,100,294.98,57,0,-20,-1004,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,-1,0,6,0,-2,0,61,64,157,140,100,294.96,57,-8,-22,-1001,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,-3,0,6,0,-2,0,61,64,159,140,100,295.01,57,13,-18,-996,evil_twin,evil_twin
1684000796,-1,-100,-100,-100,-4,0,6,0,-2,0,61,64,159,140,100,294.99,57,-8,-30,-986,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,-4,0,6,0,-2,0,61,64,159,140,100,294.99,57,-8,-30,-986,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,-3,0,6,0,-1,0,61,64,158,140,100,294.98,57,4,-18,-1005,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,-2,0,6,-1,-1,0,61,64,158,140,100,294.94,57,-21,-13,-986,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,-1,-2,6,-1,-1,0,61,64,158,140,100,294.96,57,-25,-28,-1012,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,1,-1,6,-1,0,0,60,64,157,140,100,294.94,58,4,-7,-1008,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,3,0,6,0,0,0,60,64,157,140,100,294.95,58,2,-11,-999,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,1,0,6,0,0,0,60,64,157,140,100,295.02,58,0,-15,-1007,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,0,0,6,0,0,0,60,64,157,140,100,294.96,58,2,-8,-989,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,0,0,6,0,0,0,60,64,156,140,100,295.01,58,11,-7,-999,evil_twin,evil_twin
1684000797,-1,-100,-100,-100,0,0,6,0,0,0,60,64,156,140,100,294.92,58,-11,-15,-995,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,0,0,6,0,0,0,60,64,156,140,100,294.92,58,-11,-15,-995,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,0,-2,7,0,0,0,60,64,157,140,100,294.97,58,8,-1,-1001,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,0,-7,7,0,0,0,60,64,158,140,100,294.95,58,6,-17,-1033,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,0,-5,7,0,2,0,60,64,158,140,100,294.93,58,3,0,-1011,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,0,-3,7,0,3,0,60,64,156,140,100,295.01,58,-13,4,-1004,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,-1,-1,7,0,3,0,61,64,157,140,100,294.97,59,15,13,-1008,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,-1,0,7,0,3,0,61,64,156,140,100,294.98,59,-4,19,-1018,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,158,140,100,295,59,8,4,-976,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,157,140,100,294.94,59,3,9,-1005,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,157,140,100,295.02,59,6,12,-1005,evil_twin,evil_twin
1684000798,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,157,140,100,295.06,59,18,3,-982,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,157,140,100,295.06,59,18,3,-982,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,157,140,100,295.05,59,1,6,-1004,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,157,140,100,295.01,59,6,-2,-1004,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-1,0,7,0,2,0,61,64,156,140,100,294.98,59,-5,15,-996,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-1,0,7,-1,2,0,61,64,156,140,100,295.02,60,1,8,-967,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-1,0,7,-1,1,0,61,64,157,140,100,295.01,60,-14,6,-1013,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-2,0,7,-1,1,0,61,64,157,140,100,294.99,60,-6,10,-1016,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,-2,0,7,-1,1,0,61,64,157,140,100,294.97,60,-5,3,-1006,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,0,3,7,-1,1,0,61,64,157,140,100,294.92,60,-3,17,-963,evil_twin,evil_twin
1684000799,-1,-100,-100,-100,2,2,7,-1,0,0,61,64,156,140,100,294.96,60,-17,-1,-1016,evil_twin,evil_twin
1684000800,-1,-100,-100,-100,2,2,7,-1,0,0,61,64,156,140,100,294.96,60,-17,-1,-1016,evil_twin,evil_twin
1684000800,-1,-100,-100,-100,1,1,7,0,0,0,61,64,156,140,100,295.02,60,-10,-2,-1000,evil_twin,evil_twin
1684000800,-1,-100,-100,-100,0,0,7,0,0,0,61,64,156,140,100,294.96,60,-4,-1,-997,evil_twin,evil_twin
1684000800,-1,-100,-100,-100,0,0,7,0,0,0,61,64,156,140,100,295,60,10,-4,-1025,evil_twin,evil_twin
