timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class,class_raw
22670.74647,3513,26,0,314,0,1,0,1,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002282,dos,DoS attack
22670.74874,3514,26,0,314,1,0,1,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00227,dos,DoS attack
22670.7524,3515,26,0,314,0,1,0,1,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003664,dos,DoS attack
22670.75398,3516,26,0,314,1,0,1,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001578,dos,DoS attack
22670.75905,3517,26,0,314,0,1,0,1,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005064,dos,DoS attack
22670.75974,3518,26,0,314,1,0,1,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000692,dos,DoS attack
22670.7628,3519,26,0,314,0,1,0,1,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003065,dos,DoS attack
22670.76486,3520,26,0,314,1,0,1,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002053,dos,DoS attack
22670.76821,3521,26,0,314,0,1,0,1,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003352,dos,DoS attack
22670.77048,3522,26,0,314,1,0,1,0,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00227,dos,DoS attack
22670.77378,3523,26,0,314,0,1,0,1,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033,dos,DoS attack
22670.77591,3524,26,0,314,1,0,1,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002136,dos,DoS attack
22670.78051,3525,26,0,314,0,1,0,1,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004593,dos,DoS attack
22670.78268,3526,26,0,314,1,0,1,0,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002174,dos,DoS attack
22670.78583,3527,26,0,314,0,1,0,1,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003153,dos,DoS attack
22670.78819,3528,26,0,314,1,0,1,0,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002356,dos,DoS attack
22670.79179,3529,26,0,314,0,1,0,1,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003595,dos,DoS attack
22670.79395,3530,26,0,314,1,0,1,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002166,dos,DoS attack
22670.79725,3531,26,0,314,0,1,0,1,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003303,dos,DoS attack
22670.79942,3532,26,0,314,1,0,1,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002165,dos,DoS attack
22670.80288,3533,26,0,314,0,1,0,1,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00346,dos,DoS attack
22670.81672,3534,26,0,314,1,0,1,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.01384,dos,DoS attack
22670.81724,3535,26,0,314,0,1,0,1,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000519,dos,DoS attack
22670.81797,3536,26,0,314,1,0,1,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000736,dos,DoS attack
22670.8186,3537,26,0,314,0,1,0,1,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000621,dos,DoS attack
22670.81921,3538,26,0,314,1,0,1,0,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00061,dos,DoS attack
22670.81984,3539,26,0,314,0,1,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00063,dos,DoS attack
22670.82166,3540,26,0,314,1,0,1,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001822,dos,DoS attack
22670.82585,3541,26,0,314,0,1,0,1,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004189,dos,DoS attack
22670.82795,3543,26,0,314,1,0,1,0,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002099,dos,DoS attack
22670.83218,3545,26,0,314,0,1,0,1,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004239,dos,DoS attack
22670.83364,3546,26,0,314,1,0,1,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00146,dos,DoS attack
22670.83673,3547,26,0,314,0,1,0,1,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003083,dos,DoS attack
22670.83929,3548,26,0,314,1,0,1,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002561,dos,DoS attack
22670.84224,3549,26,0,314,0,1,0,1,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002956,dos,DoS attack
22670.8463,3550,26,0,314,1,0,1,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004051,dos,DoS attack
22670.84831,3551,26,0,314,0,1,0,1,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002018,dos,DoS attack
22670.84986,3552,26,0,314,1,0,1,0,0,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001546,dos,DoS attack
22670.8531,3553,26,0,314,0,1,0,1,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003243,dos,DoS attack
22670.85536,3554,26,0,314,1,0,1,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002256,dos,DoS attack
22670.85867,3555,26,0,314,0,1,0,1,0,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003316,dos,DoS attack
22670.86099,3556,26,0,314,1,0,1,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002319,dos,DoS attack
22670.86447,3560,26,0,314,0,1,0,1,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00348,dos,DoS attack
22670.86665,3561,26,0,314,1,0,1,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002178,dos,DoS attack
22670.87051,3563,26,0,314,0,1,0,1,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00386,dos,DoS attack
22670.8727,3564,26,0,314,1,0,1,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002184,dos,DoS attack
22670.87607,3565,26,0,314,0,1,0,1,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003377,dos,DoS attack
22670.87823,3566,26,0,314,1,0,1,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00216,dos,DoS attack
22670.88147,3567,26,0,314,0,1,0,1,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003237,dos,DoS attack
22670.8837,3568,26,0,314,1,0,1,0,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002226,dos,DoS attack
22670.88848,3569,26,0,314,0,1,0,1,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00478,dos,DoS attack
22670.88914,3570,26,0,314,1,0,1,0,0,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000665,dos,DoS attack
22670.89243,3571,26,0,314,0,1,0,1,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003294,dos,DoS attack
22670.89469,3572,26,0,314,1,0,1,0,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002251,dos,DoS attack
22670.89814,3576,26,0,314,0,1,0,1,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003453,dos,DoS attack
22670.90039,3577,26,0,314,1,0,1,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002251,dos,DoS attack
22670.90372,3578,26,0,314,0,1,0,1,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003331,dos,DoS attack
22670.91897,3581,26,0,314,1,0,1,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.015248,dos,DoS attack
22670.91961,3582,26,0,314,0,1,0,1,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000639,dos,DoS attack
22670.9202,3583,26,0,314,1,0,1,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00059,dos,DoS attack
22670.92083,3584,26,0,314,0,1,0,1,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000637,dos,DoS attack
22670.92144,3585,26,0,314,1,0,1,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000609,dos,DoS attack
22670.92207,3586,26,0,314,0,1,0,1,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00063,dos,DoS attack
22670.92269,3587,26,0,314,1,0,1,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000612,dos,DoS attack
22670.92572,3588,26,0,314,0,1,0,1,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003036,dos,DoS attack
22670.92789,3589,26,0,314,1,0,1,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002172,dos,DoS attack
22670.93117,3590,26,0,314,0,1,0,1,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003277,dos,DoS attack
22670.93596,3591,26,0,314,1,0,1,0,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004785,dos,DoS attack
22670.93738,3593,26,0,314,0,1,0,1,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001426,dos,DoS attack
22670.93981,3594,26,0,314,1,0,1,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00243,dos,DoS attack
22670.94395,3597,26,0,314,0,1,0,1,0,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004139,dos,DoS attack
22670.946,3599,26,0,314,1,0,1,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00205,dos,DoS attack
22670.95126,3600,26,0,314,0,1,0,1,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005261,dos,DoS attack
22670.95185,3601,26,0,314,1,0,1,0,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000593,dos,DoS attack
22670.95496,3602,26,0,314,0,1,0,1,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003109,dos,DoS attack
22670.95713,3603,26,0,314,1,0,1,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002167,dos,DoS attack
22670.96076,3604,26,0,314,0,1,0,1,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003631,dos,DoS attack
22670.96391,3605,26,0,314,1,0,1,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003153,dos,DoS attack
22670.96589,3606,26,0,314,0,1,0,1,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001974,dos,DoS attack
22670.96812,3607,26,0,314,1,0,1,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002228,dos,DoS attack
22670.97201,3608,26,0,314,0,1,0,1,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003897,dos,DoS attack
22670.9735,3609,26,0,314,1,0,1,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00149,dos,DoS attack
22670.9784,3610,26,0,314,0,1,0,1,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004898,dos,DoS attack
22670.97905,3611,26,0,314,1,0,1,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00065,dos,DoS attack
22670.98247,3612,26,0,314,0,1,0,1,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003416,dos,DoS attack
22670.98453,3613,26,0,314,1,0,1,0,0,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002067,dos,DoS attack
22670.98787,3614,26,0,314,0,1,0,1,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003336,dos,DoS attack
22670.99572,3615,26,0,314,1,0,1,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007849,dos,DoS attack
22671.23341,3616,26,0,314,1,0,1,0,0,0,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.23769,dos,DoS attack
22671.50363,3617,26,0,314,1,0,1,0,0,0,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.270218,dos,DoS attack
22671.50615,3618,26,0,314,0,1,0,1,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002526,dos,DoS attack
22671.50802,3619,26,0,314,1,0,1,0,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001865,dos,DoS attack
22671.51211,3620,26,0,314,0,1,0,1,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004093,dos,DoS attack
22671.51433,3621,26,0,314,1,0,1,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002223,dos,DoS attack
22671.51819,3622,26,0,314,0,1,0,1,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003858,dos,DoS attack
22671.53443,3623,26,0,314,1,0,1,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.016237,dos,DoS attack
22671.53504,3624,26,0,314,0,1,0,1,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00061,dos,DoS attack
22671.53565,3625,26,0,314,1,0,1,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000614,dos,DoS attack
22671.53635,3626,26,0,314,0,1,0,1,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000694,dos,DoS attack
22671.53691,3627,26,0,314,1,0,1,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000564,dos,DoS attack
22671.53751,3628,26,0,314,0,1,0,1,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000602,dos,DoS attack
22671.53859,3629,26,0,314,1,0,1,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001075,dos,DoS attack
22671.5426,3630,26,0,314,0,1,0,1,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004013,dos,DoS attack
22671.54481,3631,26,0,314,1,0,1,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002208,dos,DoS attack
22671.54956,3632,26,0,314,0,1,0,1,0,0,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004754,dos,DoS attack
22671.55191,3633,26,0,314,1,0,1,0,0,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002346,dos,DoS attack
22671.56931,3634,26,0,314,0,1,0,1,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.017404,dos,DoS attack
22671.57521,3635,26,0,314,1,0,1,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005901,dos,DoS attack
22671.57816,3636,26,0,314,0,1,0,1,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002942,dos,DoS attack
22671.58235,3637,26,0,314,1,0,1,0,0,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004197,dos,DoS attack
22671.58395,3638,26,0,314,0,1,0,1,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001595,dos,DoS attack
22671.58628,3639,26,0,314,1,0,1,0,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002327,dos,DoS attack
22671.58684,3640,26,0,314,0,1,0,1,0,0,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00056,dos,DoS attack
22671.58747,3641,26,0,314,1,0,1,0,0,0,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000633,dos,DoS attack
22671.58807,3642,26,0,314,0,1,0,1,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000597,dos,DoS attack
22671.58873,3643,26,0,314,1,0,1,0,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000667,dos,DoS attack
22671.59373,3644,26,0,314,0,1,0,1,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004996,dos,DoS attack
22671.60059,3645,26,0,314,0,1,0,1,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006858,dos,DoS attack
22671.60114,3646,26,0,314,1,0,1,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000558,dos,DoS attack
22671.60534,3647,26,0,314,1,0,1,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004194,dos,DoS attack
22671.60792,3648,26,0,314,0,1,0,1,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00258,dos,DoS attack
22671.60851,3649,26,0,314,1,0,1,0,0,0,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000593,dos,DoS attack
22672.05399,3652,86,2,44,1,0,1,0,0,0,54,2048,20,52,59689,64,128,6,2,4,56868,53,3253133176,0,32,2,64240,1,0,0,0,0,0,2,8,0.445474,dos,DoS attack
22672.054,3653,86,2,44,1,0,1,0,0,0,54,2048,20,52,59689,64,128,6,2,4,56868,53,3253133176,0,32,2,64240,1,0,0,0,0,0,2,8,1.00E-05,dos,DoS attack
22672.05445,3654,86,2,44,1,0,1,0,0,0,54,2048,20,52,59689,64,128,6,2,4,56868,53,3253133176,0,32,2,64240,1,0,0,0,0,0,2,8,0.000459,dos,DoS attack
22672.05573,3655,86,2,44,1,0,1,0,0,0,54,2048,20,52,59689,64,128,6,2,4,56868,53,3253133176,0,32,2,64240,1,0,0,0,0,0,2,8,0.001279,dos,DoS attack
22672.0581,3656,86,2,48,1,0,1,0,0,0,54,2048,20,52,59689,64,128,6,2,4,56868,53,3253133176,0,32,2,64240,1,0,0,0,0,0,2,8,0.002363,dos,DoS attack
22672.06919,3658,86,2,44,1,0,1,0,0,0,55,2048,20,52,36408,64,128,6,2,5,54708,53,1491437827,0,32,2,64240,1,0,0,0,0,0,2,8,0.011097,dos,DoS attack
22672.07469,3660,232,3,44,0,1,0,1,0,0,771,2048,20,198,886,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,40,170,2,8,0.005495,dos,DoS attack
22672.09913,3662,86,2,44,1,0,1,0,0,0,56,2048,20,52,36409,64,128,6,2,5,62921,53,1606404624,0,32,2,64240,1,0,0,0,0,0,2,8,0.024442,dos,DoS attack
22672.10894,3664,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.009812,dos,DoS attack
22672.11412,3666,86,2,44,1,0,1,0,0,0,57,2048,20,52,36410,64,128,6,2,5,56479,53,1334021635,0,32,2,64240,1,0,0,0,0,0,2,8,0.005175,dos,DoS attack
22672.12904,3668,86,2,44,1,0,1,0,0,0,58,2048,20,52,59690,64,128,6,2,4,63289,53,3028751064,0,32,2,64240,1,0,0,0,0,0,2,8,0.014926,dos,DoS attack
22672.144,3670,86,2,44,1,0,1,0,0,0,59,2048,20,52,36411,64,128,6,2,5,56710,53,475423178,0,32,2,64240,1,0,0,0,0,0,2,8,0.014952,dos,DoS attack
22672.17667,3672,233,3,44,0,1,0,1,0,0,772,2048,20,199,887,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,42,171,2,8,0.032675,dos,DoS attack
22672.1898,3674,86,2,44,1,0,1,0,0,0,60,2048,20,52,59691,64,128,6,2,4,54199,53,3514003899,0,32,2,64240,1,0,0,0,0,0,2,8,0.013128,dos,DoS attack
22672.20504,3676,86,2,44,1,0,1,0,0,0,61,2048,20,52,59692,64,128,6,2,4,56254,53,2067398558,0,32,2,64240,1,0,0,0,0,0,2,8,0.01524,dos,DoS attack
22672.2053,3677,86,2,44,1,0,1,0,0,0,61,2048,20,52,59692,64,128,6,2,4,56254,53,2067398558,0,32,2,64240,1,0,0,0,0,0,2,8,0.00026,dos,DoS attack
22672.20532,3679,86,2,44,1,0,1,0,0,0,62,2048,20,52,36412,64,128,6,2,5,53918,53,661181695,0,32,2,64240,1,0,0,0,0,0,2,8,2.50E-05,dos,DoS attack
22672.25163,3681,86,2,44,1,0,1,0,0,0,63,2048,20,52,59693,64,128,6,2,4,61000,53,2696658767,0,32,2,64240,1,0,0,0,0,0,2,8,0.046311,dos,DoS attack
22672.31368,3683,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.062042,dos,DoS attack
22672.31384,3685,86,2,44,1,0,1,0,0,0,65,2048,20,52,36414,64,128,6,2,5,49997,53,3026842643,0,32,2,64240,1,0,0,0,0,0,2,8,0.000163,dos,DoS attack
22672.34237,3687,86,2,44,1,0,1,0,0,0,66,2048,20,52,36415,64,128,6,2,5,49916,53,2011627736,0,32,2,64240,1,0,0,0,0,0,2,8,0.028533,dos,DoS attack
22672.34255,3689,86,2,44,1,0,1,0,0,0,67,2048,20,52,59694,64,128,6,2,4,55047,53,3491535899,0,32,2,64240,1,0,0,0,0,0,2,8,0.000181,dos,DoS attack
22672.3809,3691,234,3,44,0,1,0,1,0,0,774,2048,20,200,889,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,41,172,2,8,0.038348,dos,DoS attack
22672.38124,3692,234,3,44,0,1,0,1,0,0,774,2048,20,200,889,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,41,172,2,8,0.000334,dos,DoS attack
22672.38153,3693,234,3,44,0,1,0,1,0,0,774,2048,20,200,889,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,41,172,2,8,0.00029,dos,DoS attack
22672.38186,3694,234,3,44,0,1,0,1,0,0,774,2048,20,200,889,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,41,172,2,8,0.000333,dos,DoS attack
